city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
krakow,blockOfFlats,61.3,3.0,2.0,5.0,2006.0,50.02075401,19.90335158,4.59,19.0,1.055,0.059,0.292,0.075,0.078,2.789,0.06,condominium,no,yes,yes,no,no,749000
krakow,blockOfFlats,52.68,3.0,3.0,3.0,2000.0,50.09866169,19.96077416,5.08,9.0,0.215,0.749,0.169,0.24,0.166,2.769,0.158,condominium,no,yes,no,no,yes,675000
krakow,blockOfFlats,59.0,2.0,1.0,1.0,2016.0,50.06347595,19.88928931,3.62,0.0,0.854,0.559,0.849,1.018,0.682,1.118,0.686,condominium,yes,yes,yes,no,no,1090000
krakow,apartmentBuilding,37.83,2.0,4.0,6.0,2014.0,50.04646782,19.94965911,1.27,53.0,0.075,0.54,0.222,0.675,0.01,0.794,0.125,condominium,no,yes,yes,no,no,915000
krakow,tenement,73.28,3.0,,4.0,1959.0,50.0746507,19.91089449,2.92,21.0,0.404,0.339,0.496,0.396,0.119,0.433,0.068,condominium,no,yes,yes,no,yes,959000
krakow,blockOfFlats,60.07,3.0,3.0,5.0,2014.0,50.0105051,19.9648826,5.33,14.0,0.506,0.541,0.166,0.045,0.036,0.671,0.213,condominium,no,yes,yes,yes,yes,887000
krakow,blockOfFlats,28.1,1.0,,,2022.0,50.06761199,19.84682825,6.68,1.0,1.011,3.086,1.52,2.27,0.026,3.472,1.924,condominium,no,no,Other,no,no,299000
krakow,tenement,60.1,2.0,3.0,4.0,1910.0,50.072122,19.93554,1.88,29.0,0.249,0.216,0.218,0.277,0.175,0.181,0.154,condominium,no,no,no,no,yes,1189000
krakow,blockOfFlats,72.0,4.0,1.0,4.0,1994.0,50.0051841,20.0094789,7.54,7.0,0.296,0.558,0.611,0.212,0.292,3.586,0.175,cooperative,no,yes,no,no,yes,720000
krakow,Other,71.64,4.0,2.0,4.0,1996.0,50.06694778,19.97512539,2.92,7.0,0.543,0.664,0.251,0.411,0.27,0.979,0.656,cooperative,no,yes,no,no,yes,859000
krakow,blockOfFlats,51.4,3.0,10.0,10.0,1983.0,50.0799,20.0232,6.64,18.0,0.156,1.438,0.271,0.289,0.516,0.836,0.197,condominium,yes,yes,yes,no,yes,595000
krakow,apartmentBuilding,37.83,2.0,4.0,6.0,2014.0,50.04646782,19.94965911,1.27,53.0,0.075,0.54,0.222,0.675,0.01,0.794,0.125,condominium,no,yes,yes,no,no,915000
krakow,tenement,44.21,2.0,4.0,4.0,1915.0,50.039,19.9416,1.83,28.0,0.091,0.914,0.171,0.164,0.02,1.044,0.163,condominium,yes,no,no,no,yes,319000
krakow,tenement,48.11,3.0,3.0,4.0,1915.0,50.039,19.9416,1.83,28.0,0.091,0.914,0.171,0.164,0.02,1.044,0.163,condominium,yes,yes,no,no,yes,370000
krakow,blockOfFlats,55.0,2.0,5.0,8.0,2009.0,50.1051,20.0133,7.69,6.0,0.674,1.464,0.305,0.235,0.09,1.563,0.356,condominium,yes,yes,yes,no,no,579000
krakow,blockOfFlats,46.17,2.0,4.0,4.0,2001.0,50.0139973,19.9592123,4.83,7.0,0.432,0.64,0.371,0.57,0.36,0.853,0.376,condominium,yes,yes,no,no,no,537000
krakow,blockOfFlats,73.0,3.0,3.0,5.0,1950.0,50.0726,20.0347,7.13,20.0,0.317,1.112,0.308,0.257,0.09,0.469,0.162,condominium,yes,no,yes,no,yes,750000
krakow,tenement,31.81,2.0,3.0,3.0,1930.0,50.069822,19.936924,1.62,43.0,0.173,0.488,0.287,0.262,0.044,0.401,0.023,condominium,no,no,no,no,no,556500
krakow,blockOfFlats,29.22,1.0,3.0,3.0,2023.0,50.069056,19.936752,1.53,44.0,0.174,0.52,0.297,0.181,0.129,0.459,0.05,condominium,no,no,no,no,no,496400
krakow,Other,36.6,2.0,6.0,9.0,,50.0811,19.893,4.33,9.0,0.135,0.594,0.579,0.481,0.34,0.922,0.218,condominium,no,no,yes,no,no,530700
krakow,blockOfFlats,46.0,2.0,1.0,6.0,2003.0,50.0284382,19.923236,3.18,23.0,0.158,0.356,0.403,0.082,0.243,1.772,0.243,condominium,no,yes,yes,no,no,639000
krakow,blockOfFlats,64.0,3.0,3.0,4.0,1960.0,50.0619474,19.9368564,0.75,206.0,0.138,0.364,0.294,0.558,0.055,0.285,0.107,condominium,no,no,no,no,yes,1100000
krakow,blockOfFlats,62.7,3.0,3.0,4.0,1995.0,50.0785,19.9051,3.51,9.0,0.596,0.926,0.398,0.251,0.188,0.966,0.258,condominium,yes,yes,no,no,yes,815000
krakow,blockOfFlats,67.0,4.0,2.0,5.0,2011.0,50.0152897,19.8893114,5.67,10.0,0.825,0.643,0.649,0.448,0.109,3.794,0.366,condominium,yes,yes,yes,no,no,890000
krakow,blockOfFlats,70.0,4.0,2.0,11.0,1965.0,50.0602089,19.9657753,2.03,13.0,0.36,0.122,0.217,0.134,0.22,0.567,0.064,cooperative,no,yes,yes,no,yes,858000
krakow,Other,30.6,1.0,1.0,3.0,2023.0,50.044389,19.957695,1.83,24.0,0.143,0.592,0.226,0.521,0.046,1.211,0.083,condominium,no,no,no,no,no,421000
krakow,Other,63.31,3.0,3.0,4.0,2022.0,50.043366,19.959583,2.01,16.0,0.055,0.628,0.16,0.549,0.134,1.352,0.224,condominium,no,yes,no,no,no,848000
krakow,Other,69.04,3.0,3.0,3.0,2022.0,50.046122,19.957008,1.67,30.0,0.337,0.491,0.324,0.54,0.105,1.013,0.133,condominium,no,yes,no,no,no,963000
krakow,blockOfFlats,31.0,1.0,2.0,4.0,1955.0,50.07766307,20.0464114,8.1,26.0,0.1,1.322,0.222,0.202,0.192,0.901,0.082,condominium,no,no,no,no,yes,365000
krakow,Other,46.0,2.0,4.0,4.0,1990.0,50.0546275,19.9465414,0.58,120.0,0.111,0.759,0.235,0.313,0.006,0.577,0.152,condominium,no,no,Other,no,no,730000
krakow,blockOfFlats,38.0,3.0,8.0,10.0,1970.0,50.07860985,19.90094692,3.73,11.0,0.512,0.974,0.116,0.329,0.121,0.774,0.13,condominium,no,yes,yes,no,no,485000
krakow,tenement,47.0,2.0,1.0,2.0,,50.0721983,19.9064101,2.96,23.0,0.261,0.479,0.234,0.413,0.154,0.686,0.062,condominium,no,yes,no,no,yes,775000
krakow,blockOfFlats,34.0,2.0,1.0,10.0,1978.0,50.0231833,19.9929714,5.28,13.0,0.261,1.343,0.394,0.311,0.074,1.801,0.64,cooperative,no,yes,yes,no,no,360000
krakow,blockOfFlats,52.0,2.0,2.0,4.0,2005.0,50.0855197,19.8959829,4.53,10.0,0.447,0.448,0.16,0.404,,1.407,0.172,condominium,no,yes,no,no,yes,599000
krakow,blockOfFlats,49.0,2.0,3.0,4.0,1956.0,50.07587525,20.0336566,7.17,30.0,0.249,1.431,0.229,0.252,0.297,0.102,0.134,condominium,no,no,Other,no,no,490000
krakow,blockOfFlats,49.4,3.0,7.0,10.0,1978.0,50.0133339,20.0114594,7.0,17.0,0.157,0.725,0.273,0.181,0.203,2.704,0.238,cooperative,no,yes,yes,no,yes,539000
krakow,Other,26.0,1.0,5.0,5.0,1962.0,50.054824,19.923019,1.1,26.0,0.417,0.249,0.448,0.49,0.158,0.944,0.089,condominium,no,yes,yes,no,no,610000
krakow,blockOfFlats,49.95,2.0,1.0,2.0,1962.0,50.079272,20.039642,7.7,30.0,0.144,1.57,0.305,0.178,0.402,0.497,0.158,condominium,no,no,no,no,yes,539000
krakow,blockOfFlats,58.16,3.0,,5.0,2022.0,50.0451882,19.9955009,4.23,5.0,0.271,0.819,0.334,0.404,0.499,1.118,0.617,condominium,yes,no,yes,no,no,860710
krakow,blockOfFlats,41.49,2.0,,5.0,2022.0,50.03807065,19.9837492,3.76,3.0,0.624,0.335,0.266,0.354,0.841,1.539,0.928,condominium,yes,no,yes,no,no,659691
krakow,blockOfFlats,49.1,2.0,5.0,5.0,2021.0,50.0472529,19.9411286,0.91,55.0,0.171,0.059,0.509,0.092,0.115,0.194,0.04,condominium,no,no,yes,no,no,1104701
krakow,blockOfFlats,62.0,3.0,6.0,10.0,1984.0,50.008525,20.021489,7.89,5.0,0.562,1.367,0.475,0.445,0.242,3.406,0.475,cooperative,no,yes,yes,no,yes,719000
krakow,blockOfFlats,67.4,3.0,3.0,4.0,2006.0,50.0170867,19.89722516,5.17,24.0,0.68,0.304,0.058,0.223,0.118,3.341,0.302,condominium,yes,yes,no,no,no,899000
krakow,blockOfFlats,46.17,2.0,4.0,4.0,2001.0,50.00874686,19.95943759,5.39,23.0,0.284,0.106,0.382,0.106,0.101,0.283,0.024,condominium,yes,yes,no,no,no,540000
krakow,blockOfFlats,46.0,3.0,5.0,10.0,1970.0,50.0823446,20.0271849,7.01,22.0,0.288,1.255,0.373,0.089,0.279,0.781,0.15,cooperative,yes,yes,yes,no,yes,490000
krakow,blockOfFlats,63.0,3.0,8.0,11.0,1979.0,50.0248918,19.9198536,3.63,20.0,0.326,0.312,0.596,0.228,0.228,2.13,0.227,cooperative,yes,no,yes,no,no,629000
krakow,blockOfFlats,63.0,3.0,2.0,4.0,1988.0,50.08903879,19.9928292,5.4,7.0,0.251,1.988,0.332,0.123,0.018,0.82,0.137,cooperative,no,yes,no,no,yes,610000
krakow,blockOfFlats,49.0,2.0,,5.0,2002.0,50.0814,19.883835,4.86,19.0,0.344,0.072,0.319,0.27,0.004,1.227,0.027,condominium,no,no,yes,no,no,619000
krakow,blockOfFlats,91.0,4.0,2.0,4.0,2008.0,49.9988754,19.8965918,6.95,7.0,0.111,0.761,0.055,0.056,0.04,4.471,0.105,condominium,no,yes,no,no,yes,864000
krakow,blockOfFlats,49.0,3.0,3.0,4.0,1987.0,50.01787315,19.9487319,4.23,9.0,0.221,0.956,0.257,0.22,0.311,1.443,0.272,condominium,no,yes,no,no,yes,555000
krakow,blockOfFlats,40.0,2.0,3.0,8.0,2009.0,50.0784382,19.8927454,4.15,12.0,0.309,0.644,0.489,0.267,0.072,0.634,0.226,condominium,no,yes,yes,no,no,589000
krakow,blockOfFlats,58.1,3.0,3.0,4.0,2015.0,50.044136,19.988036,3.75,6.0,0.324,0.435,0.475,0.361,0.414,1.445,0.509,condominium,no,yes,yes,no,no,770000
krakow,blockOfFlats,38.0,2.0,3.0,4.0,1960.0,50.0741,19.9163,2.62,30.0,0.235,0.125,0.144,0.117,0.095,0.173,0.198,condominium,yes,yes,no,no,yes,559000
krakow,blockOfFlats,71.5,3.0,,,1950.0,50.074263,20.0242126,6.48,15.0,0.197,1.824,0.219,0.135,0.361,0.744,0.18,condominium,no,yes,no,no,yes,636750
krakow,tenement,70.71,3.0,1.0,3.0,1938.0,50.049022,19.940872,0.72,105.0,0.011,0.215,0.312,0.06,0.082,0.168,0.176,condominium,no,no,no,no,no,999000
krakow,blockOfFlats,56.0,3.0,8.0,10.0,1978.0,50.077,19.8791,4.87,5.0,0.283,0.6,0.486,0.421,0.523,1.208,0.569,cooperative,no,yes,yes,no,yes,699000
krakow,blockOfFlats,63.5,3.0,2.0,2.0,1950.0,50.0406087,19.804046,9.73,0.0,0.604,,1.153,0.966,0.994,,0.894,condominium,no,no,no,no,yes,590000
krakow,blockOfFlats,37.0,2.0,3.0,4.0,1970.0,50.0164322,19.9843026,5.42,12.0,0.234,1.081,0.229,0.149,0.212,2.184,0.27,condominium,yes,no,no,no,yes,440000
krakow,blockOfFlats,77.0,3.0,3.0,4.0,2000.0,50.0817,19.8848,4.82,18.0,0.347,0.074,0.336,0.253,0.075,1.211,0.096,condominium,yes,yes,no,no,yes,869000
krakow,blockOfFlats,95.0,4.0,3.0,5.0,2000.0,50.0866999,19.9269408,3.59,18.0,0.111,0.618,0.35,0.2,0.549,0.408,,cooperative,no,yes,yes,no,yes,1190000
krakow,blockOfFlats,53.0,3.0,7.0,9.0,1968.0,50.0706,19.9091,2.7,27.0,0.082,0.324,0.291,0.366,0.042,0.539,0.221,cooperative,no,no,yes,no,yes,650000
krakow,blockOfFlats,36.71,2.0,3.0,4.0,1970.0,50.0164322,19.9843026,5.42,12.0,0.234,1.081,0.229,0.149,0.212,2.184,0.27,condominium,yes,no,no,no,yes,440000
krakow,blockOfFlats,63.02,3.0,4.0,5.0,2022.0,50.0638457,20.0234996,6.15,2.0,0.894,1.626,1.141,0.223,0.877,1.618,0.327,condominium,yes,yes,yes,no,no,840000
krakow,tenement,70.0,2.0,2.0,4.0,1936.0,50.05541,19.959374,1.49,17.0,0.197,0.241,0.56,0.133,0.171,0.343,0.299,condominium,no,yes,no,no,yes,1540000
krakow,blockOfFlats,63.1,3.0,2.0,4.0,2022.0,50.0599,20.0023,4.59,1.0,1.325,1.608,0.512,0.511,0.524,2.519,0.497,condominium,yes,yes,yes,yes,no,1097000
krakow,blockOfFlats,57.97,3.0,,10.0,2023.0,50.01191078,19.95934212,5.05,17.0,0.579,0.412,0.266,0.404,0.236,0.624,0.339,condominium,no,yes,yes,no,yes,662000
krakow,blockOfFlats,49.0,3.0,3.0,4.0,1987.0,50.0175338,19.9494756,4.27,10.0,0.164,0.981,0.197,0.164,0.257,1.386,0.211,cooperative,no,yes,no,no,yes,555000
krakow,blockOfFlats,78.92,4.0,1.0,13.0,2010.0,50.0904816,19.9744737,4.68,17.0,0.322,1.278,0.687,0.071,0.083,2.032,0.133,condominium,yes,yes,yes,no,no,970000
krakow,Other,71.67,3.0,,6.0,2017.0,50.065568,19.986105,3.59,7.0,0.676,0.35,0.653,0.343,0.366,1.732,0.849,condominium,no,yes,yes,no,no,989000
krakow,blockOfFlats,54.3,3.0,7.0,10.0,1975.0,50.079882,19.884202,4.74,13.0,0.287,0.133,0.156,0.172,0.175,1.083,0.146,condominium,no,no,yes,no,no,810000
krakow,tenement,51.35,2.0,4.0,4.0,1900.0,50.061,19.9511,1.1,39.0,0.216,0.1,0.387,0.557,0.335,0.702,0.214,condominium,yes,no,no,no,no,745000
krakow,blockOfFlats,46.33,2.0,,4.0,2008.0,50.0259406,19.9199088,3.52,20.0,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,yes,no,no,no,no,587500
krakow,blockOfFlats,38.0,2.0,,5.0,2020.0,50.06604855,20.02238134,6.11,2.0,0.686,1.692,0.931,0.331,0.7,1.448,0.327,condominium,no,yes,yes,no,no,638500
krakow,blockOfFlats,52.07,3.0,1.0,4.0,1965.0,50.0825,19.9684,3.7,21.0,0.11,0.575,0.288,0.164,0.123,2.038,0.315,condominium,yes,yes,no,no,yes,699000
krakow,blockOfFlats,48.0,3.0,3.0,3.0,2017.0,49.98834527,19.90354359,7.85,0.0,0.765,1.053,1.294,0.863,1.301,4.381,1.351,condominium,no,no,no,no,no,500000
krakow,blockOfFlats,40.0,2.0,3.0,4.0,1969.0,50.0813764,19.9686431,3.61,23.0,0.106,0.624,0.325,0.268,0.015,1.921,0.191,condominium,no,no,no,no,yes,500000
krakow,tenement,56.0,3.0,1.0,4.0,1920.0,50.0561641,19.944199,0.42,115.0,0.046,0.667,0.319,0.297,0.102,0.578,0.138,condominium,no,no,no,no,no,756000
krakow,blockOfFlats,42.0,2.0,5.0,6.0,2013.0,50.09044818,19.9620222,4.26,13.0,0.623,0.441,0.293,0.269,0.256,2.416,0.287,condominium,no,yes,yes,no,no,590000
krakow,blockOfFlats,46.0,2.0,,7.0,2015.0,50.0895477,19.9775708,4.72,10.0,0.536,1.404,0.735,0.207,0.055,1.831,0.135,condominium,no,yes,yes,no,no,627500
krakow,tenement,34.0,2.0,1.0,1.0,,50.0504259,19.9385114,0.54,87.0,0.238,0.433,0.215,0.236,0.077,0.246,0.26,condominium,no,no,Other,no,no,600000
krakow,Other,63.1,3.0,2.0,5.0,2022.0,50.06003172,20.00217676,4.58,1.0,1.32,1.593,0.496,0.509,0.508,2.535,0.512,condominium,yes,yes,yes,yes,no,1097000
krakow,blockOfFlats,49.5,3.0,7.0,10.0,1980.0,50.018818,20.008614,6.45,11.0,0.137,0.88,0.379,0.236,0.284,2.072,0.26,cooperative,no,yes,yes,no,yes,539000
krakow,blockOfFlats,38.8,2.0,2.0,2.0,,50.0829669,19.9668235,3.68,14.0,0.062,0.457,0.264,0.05,0.224,2.066,0.253,condominium,no,no,no,no,yes,543000
krakow,blockOfFlats,76.3,3.0,4.0,5.0,2000.0,50.090129,19.961294,4.2,12.0,0.683,0.418,0.235,0.332,0.269,2.355,0.304,condominium,no,yes,no,no,no,899000
krakow,tenement,119.0,6.0,2.0,3.0,1921.0,50.0446274,19.9525206,1.55,44.0,0.205,0.793,0.121,0.428,0.037,1.053,0.233,condominium,no,yes,no,no,yes,1550000
krakow,Other,48.0,3.0,4.0,4.0,2019.0,50.02473022,20.05025335,8.68,5.0,0.92,3.749,0.154,0.129,0.241,3.505,0.445,condominium,yes,yes,yes,no,no,585000
krakow,apartmentBuilding,34.5,2.0,4.0,5.0,2011.0,50.0724,19.8987,3.42,16.0,0.19,0.317,0.511,0.116,0.316,0.286,0.298,condominium,yes,yes,yes,yes,no,549000
krakow,blockOfFlats,40.0,2.0,2.0,2.0,2019.0,50.09718436,19.88180581,6.17,1.0,0.195,0.619,0.874,1.146,1.054,2.855,1.255,condominium,no,no,no,no,no,580000
krakow,Other,47.34,2.0,1.0,2.0,2003.0,50.0923836,19.9787307,5.03,9.0,0.591,1.572,0.631,0.3,0.288,1.713,0.274,condominium,no,yes,no,no,yes,555000
krakow,blockOfFlats,43.0,2.0,1.0,4.0,2022.0,50.0954,19.9429,4.47,12.0,0.309,0.682,0.399,0.382,0.233,1.61,0.28,condominium,no,yes,yes,no,no,690000
krakow,blockOfFlats,40.0,2.0,7.0,7.0,,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,no,yes,yes,no,yes,490000
krakow,blockOfFlats,35.2,2.0,1.0,4.0,1969.0,50.056896,19.955212,1.21,25.0,0.131,0.138,0.221,0.184,0.234,0.205,0.171,cooperative,no,no,no,no,yes,660000
krakow,blockOfFlats,38.0,2.0,8.0,10.0,,50.0787637,19.9005433,3.76,13.0,0.479,0.991,0.105,0.322,0.139,0.772,0.16,condominium,no,yes,yes,no,no,485000
krakow,blockOfFlats,49.4,3.0,7.0,10.0,1985.0,50.0177362,20.0095243,6.57,17.0,0.166,0.83,0.252,0.325,0.149,2.199,0.123,cooperative,no,yes,yes,no,yes,539000
krakow,blockOfFlats,49.0,2.0,,4.0,2017.0,50.0956375,19.8892093,5.7,1.0,0.371,0.501,0.797,0.887,0.501,2.56,0.703,condominium,no,no,yes,no,no,650000
krakow,tenement,100.0,3.0,,3.0,1900.0,50.0569,19.9478,0.69,68.0,0.289,0.493,0.049,0.207,0.138,0.525,0.128,condominium,yes,no,no,no,no,950000
krakow,blockOfFlats,50.08,2.0,,5.0,2023.0,50.0984229,19.9532932,4.91,6.0,0.74,0.707,0.439,0.565,0.186,2.348,0.423,condominium,no,yes,yes,no,yes,820000
krakow,blockOfFlats,47.34,2.0,1.0,2.0,2003.0,50.0917113,19.9790754,4.98,9.0,0.613,1.599,0.704,0.285,0.261,1.692,0.24,condominium,no,yes,no,no,yes,555000
krakow,blockOfFlats,28.0,1.0,3.0,5.0,1980.0,50.02098614,20.01648062,6.75,7.0,0.138,1.439,0.788,0.218,0.464,1.985,0.639,cooperative,no,yes,yes,no,yes,439000
krakow,Other,91.61,4.0,,,,50.0816989,19.8956293,4.24,9.0,0.03,0.78,0.494,0.419,0.426,0.981,0.221,condominium,no,yes,no,no,no,1350000
krakow,blockOfFlats,138.0,5.0,3.0,4.0,1995.0,50.0777,19.9038,3.51,11.0,0.503,0.901,0.304,0.219,0.06,0.837,0.144,condominium,no,yes,no,no,yes,1390000
krakow,blockOfFlats,64.0,3.0,1.0,1.0,1950.0,50.07151745,20.05171815,8.28,12.0,0.245,0.755,0.063,0.266,0.452,1.402,0.505,condominium,no,yes,no,no,yes,550000
krakow,tenement,30.6,2.0,3.0,3.0,,50.0548,19.9471,0.62,114.0,0.12,0.731,0.221,0.268,0.047,0.536,0.148,condominium,no,no,no,no,yes,365000
krakow,blockOfFlats,48.0,2.0,1.0,4.0,1960.0,50.09602958,20.06064056,9.83,8.0,0.186,1.787,0.159,0.057,0.54,2.869,0.172,condominium,no,yes,no,no,yes,479000
krakow,blockOfFlats,37.71,2.0,1.0,4.0,1960.0,50.058826,19.977688,2.83,11.0,0.353,0.905,0.133,0.264,0.35,1.301,0.11,condominium,no,no,no,no,yes,599000
krakow,blockOfFlats,34.85,1.0,4.0,4.0,2002.0,50.0205786,19.9055254,4.52,14.0,0.942,0.213,0.208,0.231,0.189,2.753,0.206,condominium,no,yes,no,no,yes,439000
krakow,Other,45.0,3.0,2.0,2.0,2016.0,50.0954,19.9429,4.47,12.0,0.309,0.682,0.399,0.382,0.233,1.61,0.28,condominium,yes,yes,no,no,no,670000
krakow,tenement,50.49,3.0,,3.0,1920.0,50.0556016,19.9428741,0.32,131.0,0.094,0.772,0.428,0.342,0.082,0.485,0.234,condominium,no,yes,yes,no,no,1150000
krakow,blockOfFlats,42.59,2.0,,5.0,2017.0,50.00799441,19.94827596,5.31,10.0,0.349,0.706,0.66,0.046,0.331,0.722,0.066,condominium,no,yes,yes,no,no,605000
krakow,blockOfFlats,63.25,3.0,4.0,4.0,1989.0,50.09084045,19.99384043,5.59,12.0,0.294,1.885,0.132,0.254,0.209,0.67,0.257,cooperative,no,yes,no,no,yes,629000
krakow,apartmentBuilding,65.0,3.0,2.0,2.0,2017.0,50.0921065,19.8851926,5.59,2.0,0.464,0.535,0.318,0.744,0.685,2.243,0.894,condominium,no,yes,yes,no,yes,998000
krakow,tenement,40.0,2.0,,2.0,,50.06,19.9492,0.93,42.0,0.124,0.138,0.34,0.451,0.16,0.667,0.1,condominium,no,no,no,no,yes,599000
krakow,blockOfFlats,58.0,3.0,,3.0,1950.0,50.0575,19.9534,1.1,25.0,0.238,0.272,0.078,0.273,0.124,0.28,0.025,condominium,no,no,no,no,no,489000
krakow,tenement,84.0,3.0,4.0,5.0,,50.0514,19.9494,0.89,114.0,0.167,0.691,0.208,0.518,0.07,0.554,0.222,condominium,no,no,no,no,yes,1200000
krakow,blockOfFlats,25.92,1.0,1.0,6.0,2013.0,50.08147625,19.94581237,2.96,7.0,0.663,0.525,0.332,0.309,0.152,1.158,0.353,condominium,no,yes,yes,no,yes,499000
krakow,blockOfFlats,52.0,3.0,2.0,2.0,,50.0204073,19.9314992,3.91,4.0,0.588,0.376,0.495,0.555,0.561,2.458,0.31,condominium,no,no,Other,no,no,649000
krakow,blockOfFlats,85.52,3.0,2.0,8.0,2010.0,50.077909,19.891176,4.21,14.0,0.306,0.58,0.423,0.193,0.061,0.614,0.35,condominium,no,yes,yes,no,no,1188000
krakow,blockOfFlats,55.3,3.0,1.0,4.0,2015.0,50.02149,20.053654,9.05,6.0,0.911,3.867,0.295,0.274,0.253,3.879,0.288,condominium,no,yes,no,no,no,610000
krakow,tenement,86.8,3.0,1.0,2.0,1934.0,50.06830205,19.96358212,2.3,16.0,0.443,0.234,0.542,0.391,0.246,0.423,0.353,condominium,no,yes,no,no,no,1100000
krakow,blockOfFlats,34.0,1.0,1.0,4.0,1998.0,50.0525,19.9458,0.61,146.0,0.149,0.638,0.246,0.403,0.023,0.686,0.068,condominium,yes,no,yes,no,yes,679000
krakow,blockOfFlats,34.0,2.0,,4.0,2011.0,50.08997548,19.98808478,5.24,11.0,0.128,2.106,0.443,0.476,0.336,1.091,0.158,condominium,no,no,yes,no,no,478000
krakow,blockOfFlats,99.0,4.0,5.0,5.0,2022.0,50.0984229,19.9532932,4.91,6.0,0.74,0.707,0.439,0.565,0.186,2.348,0.423,condominium,yes,yes,yes,no,no,1420000
krakow,tenement,54.2,2.0,3.0,4.0,1900.0,50.0548,19.9471,0.62,114.0,0.12,0.731,0.221,0.268,0.047,0.536,0.148,condominium,yes,no,no,no,yes,710000
krakow,blockOfFlats,52.19,3.0,1.0,3.0,2015.0,50.019862,20.05484,9.2,6.0,0.946,3.823,0.309,0.452,0.431,4.039,0.373,condominium,no,yes,no,no,yes,549000
krakow,Other,45.0,2.0,4.0,4.0,2001.0,50.0204118,19.9056567,4.53,15.0,0.947,0.224,0.187,0.242,0.168,2.768,0.222,condominium,no,no,no,no,yes,529000
krakow,apartmentBuilding,61.72,3.0,,5.0,2020.0,49.9996536,20.028154,8.91,1.0,0.998,1.746,1.031,0.398,1.171,4.497,0.735,condominium,no,no,yes,no,no,770000
krakow,blockOfFlats,30.0,1.0,3.0,7.0,1980.0,50.0194874,20.0204311,7.08,9.0,0.187,1.571,0.771,0.145,0.35,2.26,0.452,condominium,no,yes,yes,no,no,439000
krakow,blockOfFlats,46.5,2.0,,2.0,2008.0,50.0249674,19.9061688,4.08,14.0,0.687,0.544,0.436,0.207,0.218,2.279,0.162,condominium,yes,no,no,no,no,611000
krakow,blockOfFlats,42.0,2.0,1.0,5.0,2016.0,50.063495,20.017101,5.69,4.0,0.663,2.084,1.134,0.158,0.48,1.901,0.147,condominium,no,yes,yes,no,no,619000
krakow,Other,39.0,2.0,6.0,10.0,1970.0,50.08522915,20.02226737,6.85,25.0,0.36,0.843,0.153,0.161,0.251,1.252,0.1,condominium,no,no,yes,no,no,398000
krakow,tenement,32.0,1.0,3.0,3.0,1905.0,50.0598344,19.9465778,0.77,60.0,0.275,0.237,0.271,0.301,0.089,0.778,0.164,condominium,no,no,no,no,no,493000
krakow,blockOfFlats,44.0,3.0,1.0,4.0,1964.0,50.087199,20.021902,6.93,24.0,0.168,0.623,0.197,0.06,0.202,1.439,0.094,condominium,no,no,Other,no,no,460000
krakow,blockOfFlats,93.0,4.0,3.0,3.0,2009.0,50.020724,20.055204,9.18,6.0,0.991,3.922,0.365,0.413,0.392,4.016,0.386,condominium,no,yes,no,no,yes,740000
krakow,blockOfFlats,49.0,3.0,3.0,4.0,1987.0,50.0165284,19.9480981,4.37,9.0,0.284,1.112,0.202,0.284,0.219,1.336,0.221,cooperative,no,yes,no,no,yes,549000
krakow,blockOfFlats,66.1,4.0,2.0,11.0,1965.0,50.0625139,19.96541258,2.09,21.0,0.106,0.367,0.282,0.224,0.334,0.347,0.264,condominium,no,yes,yes,no,yes,858000
krakow,blockOfFlats,43.9,2.0,1.0,5.0,2012.0,50.0211,19.8987,4.75,26.0,1.109,0.279,0.461,0.26,0.068,2.896,0.159,condominium,yes,yes,yes,no,no,570000
krakow,apartmentBuilding,39.53,2.0,2.0,7.0,2021.0,50.0497,19.9593,1.61,21.0,0.201,0.265,0.582,0.335,0.079,0.688,0.383,condominium,no,yes,yes,no,no,789000
krakow,tenement,88.6,3.0,2.0,3.0,,50.06268585,19.92936785,1.05,101.0,0.067,0.405,0.417,0.204,0.084,0.315,0.118,condominium,no,yes,no,no,yes,1350000
krakow,blockOfFlats,36.0,2.0,1.0,3.0,1960.0,50.0792,19.897,3.98,14.0,0.266,0.903,0.224,0.297,0.38,0.719,0.142,condominium,no,yes,no,no,yes,469000
krakow,tenement,37.0,2.0,,3.0,1897.0,50.0418816,19.9453038,1.57,43.0,0.108,0.637,0.498,0.147,0.033,0.842,0.206,condominium,no,no,no,no,yes,569000
krakow,apartmentBuilding,36.94,2.0,,3.0,2023.0,50.0595759,19.9010906,2.71,10.0,0.346,0.48,1.224,0.299,0.372,1.29,0.321,condominium,no,no,no,no,no,629000
krakow,blockOfFlats,73.0,4.0,1.0,4.0,1981.0,50.0125909,19.9570851,4.93,10.0,0.467,0.485,0.162,0.375,0.214,0.696,0.177,condominium,no,no,no,no,yes,690000
